datescrap,marketplace,cat1_id,cat2_id,cat3_id,cat1,cat2,cat3
2023-05-31,Tokopedia,984,988,3768,Rumah Tangga,Kebersihan,Sarung Tangan Karet
2023-05-31,Tokopedia,984,991,1371,Rumah Tangga,Tempat Penyimpanan,Tempat Tas
2023-05-31,Tokopedia,984,991,1040,Rumah Tangga,Tempat Penyimpanan,Tempat Tissue
2023-05-31,Tokopedia,984,986,1006,Rumah Tangga,Kamar Mandi,Tempat Sabun
2023-05-31,Tokopedia,984,986,1007,Rumah Tangga,Kamar Mandi,Tempat Sikat Gigi
2023-05-31,Tokopedia,8,3318,4366,Buku,Teknik & Sains,Buku Geologi
2023-05-31,Tokopedia,8,3318,4367,Buku,Teknik & Sains,Buku Ilmiah
2023-05-31,Tokopedia,8,3317,3402,Buku,Pertanian,Pengembangan Pertanian
2023-05-31,Tokopedia,8,3317,3403,Buku,Pertanian,Peternakan
2023-05-31,Tokopedia,8,761,1132,Buku,Sosial Politik,Buku Sejarah
2023-05-31,Tokopedia,8,761,766,Buku,Sosial Politik,Buku Sosial Budaya
2023-05-31,Tokopedia,8,859,862,Buku,Pengembangan Diri & Karir,Self Improvement & Development
2023-05-31,Tokopedia,8,825,830,Buku,Religi & Spiritual,Buku Agama Khong Hu Chu
2023-05-31,Tokopedia,8,825,827,Buku,Religi & Spiritual,Buku Agama Kristen
2023-05-31,Tokopedia,984,992,3715,Rumah Tangga,Furniture,Meja Bar
2023-05-31,Tokopedia,984,992,5190,Rumah Tangga,Furniture,Meja Kantor
2023-05-31,Tokopedia,984,988,3767,Rumah Tangga,Kebersihan,Selang Air
2023-05-31,Tokopedia,984,988,1017,Rumah Tangga,Kebersihan,Sikat
2023-05-31,Tokopedia,984,986,1260,Rumah Tangga,Kamar Mandi,Toilet Cover
2023-05-31,Tokopedia,984,986,3723,Rumah Tangga,Kamar Mandi,Toilet Seat Anak
2023-05-31,Tokopedia,8,3318,4368,Buku,Teknik & Sains,Buku Kimia
2023-05-31,Tokopedia,8,3318,3407,Buku,Teknik & Sains,Buku Robotika
2023-05-31,Tokopedia,8,3317,3404,Buku,Pertanian,Tanaman & Kebun
2023-05-31,Tokopedia,8,761,3334,Buku,Sosial Politik,Ilmu Media Komunikasi
2023-05-31,Tokopedia,8,746,747,Buku,Novel & Sastra,Buku Roman
2023-05-31,Tokopedia,8,746,749,Buku,Novel & Sastra,Fantasi
2023-05-31,Tokopedia,8,782,3345,Buku,Majalah,Katalog
2023-05-31,Tokopedia,8,782,3354,Buku,Majalah,Koran
2023-05-31,Tokopedia,8,825,834,Buku,Religi & Spiritual,Filosofi
2023-05-31,Tokopedia,8,825,831,Buku,Religi & Spiritual,Filsafat
2023-05-31,Tokopedia,984,992,1042,Rumah Tangga,Furniture,Meja Makan
2023-05-31,Tokopedia,984,992,3699,Rumah Tangga,Furniture,Meja Rias
2023-05-31,Tokopedia,984,988,1021,Rumah Tangga,Kebersihan,Tempat Sampah
2023-05-31,Tokopedia,984,986,3720,Rumah Tangga,Kamar Mandi,Tutup Wastafel
2023-05-31,Tokopedia,8,3318,4369,Buku,Teknik & Sains,Buku Sipil
2023-05-31,Tokopedia,8,746,3321,Buku,Novel & Sastra,Fiksi Puisi
2023-05-31,Tokopedia,8,746,754,Buku,Novel & Sastra,Kisah Nyata
2023-05-31,Tokopedia,8,782,3352,Buku,Majalah,Majalah Anak
2023-05-31,Tokopedia,8,782,3348,Buku,Majalah,Majalah Desain
2023-05-31,Tokopedia,8,825,832,Buku,Religi & Spiritual,Kepercayaan
2023-05-31,Tokopedia,8,825,833,Buku,Religi & Spiritual,Spiritual
2023-05-31,Tokopedia,984,992,3710,Rumah Tangga,Furniture,Meja TV
2023-05-31,Tokopedia,984,992,3705,Rumah Tangga,Furniture,Meja Tamu
2023-05-31,Tokopedia,8,746,3320,Buku,Novel & Sastra,Kritik Sastra
2023-05-31,Tokopedia,8,746,3322,Buku,Novel & Sastra,Literatur Fiksi
2023-05-31,Tokopedia,8,782,3350,Buku,Majalah,Majalah Design Interior
2023-05-31,Tokopedia,8,782,3346,Buku,Majalah,Majalah Fashion
2023-05-31,Tokopedia,984,992,1068,Rumah Tangga,Furniture,Pengaman Furniture
2023-05-31,Tokopedia,984,992,1270,Rumah Tangga,Furniture,Rak
2023-05-31,Tokopedia,8,835,836,Buku,Komputer & Internet,Buku Database
2023-05-31,Tokopedia,8,835,840,Buku,Komputer & Internet,Buku Design Graphics
2023-05-31,Tokopedia,8,746,748,Buku,Novel & Sastra,Misteri
2023-05-31,Tokopedia,8,746,3319,Buku,Novel & Sastra,Naskah
2023-05-31,Tokopedia,8,782,3351,Buku,Majalah,Majalah Musik
2023-05-31,Tokopedia,8,782,3353,Buku,Majalah,Majalah Olahraga
2023-05-31,Tokopedia,984,992,4382,Rumah Tangga,Furniture,Rangka Tempat Tidur
2023-05-31,Tokopedia,984,992,3703,Rumah Tangga,Furniture,Sofa
2023-05-31,Tokopedia,8,835,839,Buku,Komputer & Internet,Buku Hardware
2023-05-31,Tokopedia,8,835,841,Buku,Komputer & Internet,Buku Internet & Web
2023-05-31,Tokopedia,8,746,752,Buku,Novel & Sastra,Novel Indonesia
2023-05-31,Tokopedia,8,746,751,Buku,Novel & Sastra,Novel Remaja
2023-05-31,Tokopedia,8,782,3347,Buku,Majalah,Majalah Otomotif
2023-05-31,Tokopedia,8,782,3349,Buku,Majalah,"Majalah Politik, Ekonomi, dan Bisnis"
2023-05-31,Tokopedia,984,992,3704,Rumah Tangga,Furniture,Sofa Bed
2023-05-31,Tokopedia,8,835,838,Buku,Komputer & Internet,Buku Microsoft Office
2023-05-31,Tokopedia,8,835,842,Buku,Komputer & Internet,Buku Mobile & Gadget
2023-05-31,Tokopedia,8,746,753,Buku,Novel & Sastra,Novel Terjemahan
2023-05-31,Tokopedia,8,746,755,Buku,Novel & Sastra,Puisi
2023-05-31,Tokopedia,8,835,837,Buku,Komputer & Internet,Buku Programming
2023-05-31,Tokopedia,8,835,843,Buku,Komputer & Internet,Buku Sistem Operasi
2023-05-31,Tokopedia,8,835,844,Buku,Komputer & Internet,Buku Social Media
2023-05-31,Tokopedia,8,3309,3330,Buku,Komik,Komik Anak
2023-05-31,Tokopedia,8,3309,3333,Buku,Komik,Komik Asing
2023-05-31,Tokopedia,8,851,854,Buku,Kewanitaan,Busana
2023-05-31,Tokopedia,8,851,857,Buku,Kewanitaan,Kecantikan
2023-05-31,Tokopedia,8,3309,3331,Buku,Komik,Komik Dewasa
2023-05-31,Tokopedia,8,3309,3328,Buku,Komik,Komik Islami
2023-05-31,Tokopedia,8,851,852,Buku,Kewanitaan,Kehamilan & Menyusui
2023-05-31,Tokopedia,8,3309,3329,Buku,Komik,Komik Langka
2023-05-31,Tokopedia,8,3309,3332,Buku,Komik,Komik Manga
2023-05-31,Tokopedia,984,993,3741,Rumah Tangga,Dekorasi,Cover Kipas Angin
2023-05-31,Tokopedia,984,993,3740,Rumah Tangga,Dekorasi,Cover Kursi
2023-05-31,Tokopedia,984,993,3739,Rumah Tangga,Dekorasi,Hiasan Dinding
2023-05-31,Tokopedia,984,993,3745,Rumah Tangga,Dekorasi,Hiasan Natal
2023-05-31,Tokopedia,984,993,1048,Rumah Tangga,Dekorasi,Jam Dinding
2023-05-31,Tokopedia,984,993,638,Rumah Tangga,Dekorasi,Jam Meja
2023-05-31,Tokopedia,984,993,1054,Rumah Tangga,Dekorasi,Keset
2023-05-31,Tokopedia,984,993,3744,Rumah Tangga,Dekorasi,Lampu Pohon Natal
2023-05-31,Tokopedia,984,993,1273,Rumah Tangga,Dekorasi,Lilin
2023-05-31,Tokopedia,984,993,3742,Rumah Tangga,Dekorasi,Lilin Aroma Terapi
2023-05-31,Tokopedia,984,993,1050,Rumah Tangga,Dekorasi,Lukisan
2023-05-31,Tokopedia,984,993,1049,Rumah Tangga,Dekorasi,Patung
2023-05-31,Tokopedia,8,3316,3396,Buku,Kesehatan & Gaya Hidup,Diet
2023-05-31,Tokopedia,8,3316,3397,Buku,Kesehatan & Gaya Hidup,Gizi & Nutrisi
2023-05-31,Tokopedia,984,993,3743,Rumah Tangga,Dekorasi,Pohon Natal
2023-05-31,Tokopedia,984,993,5408,Rumah Tangga,Dekorasi,Reed Diffuser
2023-05-31,Tokopedia,8,3313,3376,Buku,Keluarga,Buku Bimbingan Orang Tua
2023-05-31,Tokopedia,8,3313,3375,Buku,Keluarga,Buku Nama-nama Bayi
2023-05-31,Tokopedia,8,3316,3393,Buku,Kesehatan & Gaya Hidup,Kesehatan Anak
2023-05-31,Tokopedia,8,3316,3395,Buku,Kesehatan & Gaya Hidup,Kesehatan Masyarakat
2023-05-31,Tokopedia,984,993,3746,Rumah Tangga,Dekorasi,Slinger
2023-05-31,Tokopedia,984,993,4353,Rumah Tangga,Dekorasi,Stiker Kaca
2023-05-31,Tokopedia,8,3313,3377,Buku,Keluarga,Buku Pendidikan Keluarga
2023-05-31,Tokopedia,8,3316,3400,Buku,Kesehatan & Gaya Hidup,Kesehatan Pria
2023-05-31,Tokopedia,8,3316,3398,Buku,Kesehatan & Gaya Hidup,Latihan & Kebugaran
2023-05-31,Tokopedia,984,993,1271,Rumah Tangga,Dekorasi,Tanaman Artifical
2023-05-31,Tokopedia,984,993,978,Rumah Tangga,Dekorasi,Taplak Meja
2023-05-31,Tokopedia,8,3316,3399,Buku,Kesehatan & Gaya Hidup,Pengobatan Alternatif
2023-05-31,Tokopedia,8,3316,3394,Buku,Kesehatan & Gaya Hidup,Sports & Adventure
2023-05-31,Tokopedia,984,993,1274,Rumah Tangga,Dekorasi,Tempat Lilin
2023-05-31,Tokopedia,984,993,1272,Rumah Tangga,Dekorasi,Vas Bunga
2023-05-31,Tokopedia,8,863,3379,Buku,Pendidikan,Atlas
2023-05-31,Tokopedia,8,863,864,Buku,Pendidikan,Buku Bimbingan Belajar
2023-05-31,Tokopedia,8,845,846,Buku,Kedokteran,Buku Farmasi
2023-05-31,Tokopedia,8,845,848,Buku,Kedokteran,Buku Kedokteran Spesialis
2023-05-31,Tokopedia,984,993,1052,Rumah Tangga,Dekorasi,Wall Sticker
2023-05-31,Tokopedia,8,3312,3366,Buku,Kamus & Bahasa Asing,Bahasa Arab
2023-05-31,Tokopedia,8,3312,3361,Buku,Kamus & Bahasa Asing,Bahasa Indonesia
2023-05-31,Tokopedia,8,863,868,Buku,Pendidikan,Buku SD Kelas 1
2023-05-31,Tokopedia,8,863,869,Buku,Pendidikan,Buku SD Kelas 2
2023-05-31,Tokopedia,8,845,847,Buku,Kedokteran,Buku Kedokteran Umum
2023-05-31,Tokopedia,8,845,850,Buku,Kedokteran,Buku Psikiatri
2023-05-31,Tokopedia,8,3312,3362,Buku,Kamus & Bahasa Asing,Bahasa Inggris
2023-05-31,Tokopedia,8,3312,3369,Buku,Kamus & Bahasa Asing,Bahasa Jawa
2023-05-31,Tokopedia,8,863,870,Buku,Pendidikan,Buku SD Kelas 3
2023-05-31,Tokopedia,8,863,871,Buku,Pendidikan,Buku SD Kelas 4
2023-05-31,Tokopedia,8,845,3374,Buku,Kedokteran,Kamus Istilah Kedokteran
2023-05-31,Tokopedia,8,3312,3363,Buku,Kamus & Bahasa Asing,Bahasa Jepang
2023-05-31,Tokopedia,8,3312,3368,Buku,Kamus & Bahasa Asing,Bahasa Jerman
2023-05-31,Tokopedia,8,863,872,Buku,Pendidikan,Buku SD Kelas 5
2023-05-31,Tokopedia,8,863,873,Buku,Pendidikan,Buku SD Kelas 6
2023-05-31,Tokopedia,8,767,772,Buku,Hobi,Buku Alam
2023-05-31,Tokopedia,8,767,776,Buku,Hobi,Buku Fotografi
2023-05-31,Tokopedia,8,3312,3364,Buku,Kamus & Bahasa Asing,Bahasa Korea
2023-05-31,Tokopedia,8,3312,3367,Buku,Kamus & Bahasa Asing,Bahasa Mandarin
2023-05-31,Tokopedia,8,863,877,Buku,Pendidikan,Buku SMA Kelas 1
2023-05-31,Tokopedia,8,863,878,Buku,Pendidikan,Buku SMA Kelas 2
2023-05-31,Tokopedia,8,767,778,Buku,Hobi,Buku Hewan Peliharaan
2023-05-31,Tokopedia,8,767,769,Buku,Hobi,Buku Hiburan
2023-05-31,Tokopedia,8,3312,3365,Buku,Kamus & Bahasa Asing,Bahasa Perancis
2023-05-31,Tokopedia,8,3312,3370,Buku,Kamus & Bahasa Asing,Basa Sunda
2023-05-31,Tokopedia,8,863,879,Buku,Pendidikan,Buku SMA Kelas 3
2023-05-31,Tokopedia,8,863,874,Buku,Pendidikan,Buku SMP Kelas 1
2023-05-31,Tokopedia,8,3314,3380,Buku,Buku Persiapan Ujian,Persiapan TPA & Psikotest
2023-05-31,Tokopedia,8,3314,3381,Buku,Buku Persiapan Ujian,Persiapan Tes CPNS
2023-05-31,Tokopedia,8,767,777,Buku,Hobi,Buku Humor
2023-05-31,Tokopedia,8,767,780,Buku,Hobi,Buku Keterampilan
2023-05-31,Tokopedia,8,3312,3371,Buku,Kamus & Bahasa Asing,Kamus Bahasa Lainnya
2023-05-31,Tokopedia,8,863,875,Buku,Pendidikan,Buku SMP Kelas 2
2023-05-31,Tokopedia,8,863,876,Buku,Pendidikan,Buku SMP Kelas 3
2023-05-31,Tokopedia,8,3314,3382,Buku,Buku Persiapan Ujian,Persiapan Tes TOEFL & IELTS
2023-05-31,Tokopedia,8,3310,3339,Buku,Ekonomi & Bisnis,Buku Akuntansi
2023-05-31,Tokopedia,8,3310,3340,Buku,Ekonomi & Bisnis,Buku Bisnis
2023-05-31,Tokopedia,8,767,768,Buku,Hobi,Buku Kuliner
2023-05-31,Tokopedia,8,767,771,Buku,Hobi,Buku Musik & Lagu
2023-05-31,Tokopedia,8,863,3378,Buku,Pendidikan,Buku Saku Pramuka
2023-05-31,Tokopedia,8,863,4360,Buku,Pendidikan,Ensiklopedia
2023-05-31,Tokopedia,8,3311,3355,Buku,Buku Masakan,Resep Kue
2023-05-31,Tokopedia,8,3311,3358,Buku,Buku Masakan,Resep Makanan Bayi & Balita
2023-05-31,Tokopedia,8,3310,3338,Buku,Ekonomi & Bisnis,Buku Ekonomi
2023-05-31,Tokopedia,8,3310,4381,Buku,Ekonomi & Bisnis,Buku Kesekretariatan
2023-05-31,Tokopedia,8,767,774,Buku,Hobi,Buku Olahraga
2023-05-31,Tokopedia,8,767,3344,Buku,Hobi,Buku Otomotif
2023-05-31,Tokopedia,8,863,865,Buku,Pendidikan,Kumpulan Soal SD
2023-05-31,Tokopedia,8,863,867,Buku,Pendidikan,Kumpulan Soal SMA
2023-05-31,Tokopedia,8,3311,3360,Buku,Buku Masakan,Resep Makanan Diet
2023-05-31,Tokopedia,8,3311,3357,Buku,Buku Masakan,Resep Masakan
2023-05-31,Tokopedia,8,3310,3337,Buku,Ekonomi & Bisnis,Buku Manajemen
2023-05-31,Tokopedia,8,3310,4361,Buku,Ekonomi & Bisnis,Buku Pariwisata
2023-05-31,Tokopedia,8,767,779,Buku,Hobi,Buku Permainan
2023-05-31,Tokopedia,8,767,775,Buku,Hobi,Buku Seni
2023-05-31,Tokopedia,8,863,866,Buku,Pendidikan,Kumpulan Soal SMP
2023-05-31,Tokopedia,8,3311,3359,Buku,Buku Masakan,Resep Minuman & Dessert
2023-05-31,Tokopedia,8,3311,3356,Buku,Buku Masakan,Resep Pastry
2023-05-31,Tokopedia,8,3310,3343,Buku,Ekonomi & Bisnis,Buku Perbankan
2023-05-31,Tokopedia,8,3310,4362,Buku,Ekonomi & Bisnis,Buku Perhotelan
2023-05-31,Tokopedia,8,767,781,Buku,Hobi,Buku Tanaman
2023-05-31,Tokopedia,8,767,770,Buku,Hobi,Buku Travel
2023-05-31,Tokopedia,8,756,3326,Buku,Buku Remaja dan Anak,Buku Aktivitas
2023-05-31,Tokopedia,8,756,758,Buku,Buku Remaja dan Anak,Buku Cerita Anak
2023-05-31,Tokopedia,8,3310,3341,Buku,Ekonomi & Bisnis,Buku Perpajakan
2023-05-31,Tokopedia,8,3310,4363,Buku,Ekonomi & Bisnis,Buku Statistik
2023-05-31,Tokopedia,8,3315,3385,Buku,Buku Hukum,Buku Gender & Hukum
2023-05-31,Tokopedia,8,3315,3392,Buku,Buku Hukum,Buku Hukum Dagang
2023-05-31,Tokopedia,8,783,784,Buku,Arsitektur & Desain,Buku Bangunan
2023-05-31,Tokopedia,8,783,788,Buku,Arsitektur & Desain,Buku Codes & Standars
2023-05-31,Tokopedia,8,756,3323,Buku,Buku Remaja dan Anak,Buku Dongeng
2023-05-31,Tokopedia,8,756,760,Buku,Buku Remaja dan Anak,Buku Dunia Pengetahuan
2023-05-31,Tokopedia,8,3310,3342,Buku,Ekonomi & Bisnis,Buku Usaha Kecil & Kewirausahaan
2023-05-31,Tokopedia,8,3315,3389,Buku,Buku Hukum,Buku Hukum Internasional
2023-05-31,Tokopedia,8,3315,3390,Buku,Buku Hukum,Buku Hukum Perdata
2023-05-31,Tokopedia,8,783,785,Buku,Arsitektur & Desain,Buku Dekorasi & Ornamen
2023-05-31,Tokopedia,8,783,792,Buku,Arsitektur & Desain,Buku Desain Dapur
2023-05-31,Tokopedia,8,880,882,Buku,Buku Import,Agriculture Book Import
2023-05-31,Tokopedia,8,880,881,Buku,Buku Import,Art & Novel Import
2023-05-31,Tokopedia,8,756,3325,Buku,Buku Remaja dan Anak,Buku Fabel
2023-05-31,Tokopedia,8,756,3324,Buku,Buku Remaja dan Anak,Buku Islami Anak
2023-05-31,Tokopedia,8,3315,3391,Buku,Buku Hukum,Buku Hukum Pidana
2023-05-31,Tokopedia,8,3315,3384,Buku,Buku Hukum,Buku Kemanusiaan
2023-05-31,Tokopedia,8,783,790,Buku,Arsitektur & Desain,Buku Desain Kamar
2023-05-31,Tokopedia,8,783,793,Buku,Arsitektur & Desain,Buku Desain Ruang Keluarga
